2026-07-09 17:55:26 [main] INFO  com.automation.utils.ReportUtils - Initializing ExtentReports...
2026-07-09 17:56:19 [main] INFO  com.automation.utils.ReportUtils - Switching to the newly opened onboarding tab...
2026-07-09 17:56:19 [main] INFO  com.automation.pages.ProviderFormPage - Waiting for new tab to open...
2026-07-09 17:56:19 [main] INFO  com.automation.pages.ProviderFormPage - Switched to new tab. Title: 'Provider Passport', URL: 'http://mumbai.staging-provider-passport.s3-website.ap-south-1.amazonaws.com/#/provider-onboarding/personal-information?type=License&workflow=306&providerNpi=1780658039'
2026-07-09 17:56:19 [main] INFO  com.automation.utils.ElementUtils - Checking visibility of element By.xpath: //input[contains(@placeholder, 'SSN') or @name='ssn' or contains(@id, 'ssn')]
2026-07-09 17:56:19 [main] INFO  com.automation.utils.ElementUtils - Waiting for element By.xpath: //input[contains(@placeholder, 'SSN') or @name='ssn' or contains(@id, 'ssn')] to be visible (Timeout: 15s)
2026-07-09 17:56:19 [main] INFO  com.automation.utils.ReportUtils - [PASS] Successfully switched to the Provider Form Page.
2026-07-09 17:56:19 [main] INFO  com.automation.utils.ReportUtils - Filling out Provider Form Details. SSN: 999005820, Email: auto_prov_38354@gmail.com, DOB: 01011990, Phone: 5558280328, Gender: Male, Certifying Board: Academy of Lactation
2026-07-09 17:56:19 [main] INFO  com.automation.pages.onboarding.PersonalInformationPage - Filling Basic Information form: SSN='999005820', Email='auto_prov_38354@gmail.com', DOB='01011990', Phone='5558280328', Gender='Male'
2026-07-09 17:56:19 [main] INFO  com.automation.utils.ElementUtils - Clearing and typing '999005820' in element By.xpath: //input[contains(@placeholder, 'SSN') or @name='ssn' or contains(@id, 'ssn')]
2026-07-09 17:56:19 [main] INFO  com.automation.utils.ElementUtils - Waiting for element By.xpath: //input[contains(@placeholder, 'SSN') or @name='ssn' or contains(@id, 'ssn')] to be visible (Timeout: 15s)
2026-07-09 17:56:19 [main] INFO  com.automation.utils.ElementUtils - Clearing and typing 'auto_prov_38354@gmail.com' in element By.xpath: //input[contains(@placeholder, 'Email Address') or @name='email' or @placeholder='Enter Email Address']
